Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_Wrist_Y,Right_Wrist_Y,Left_State,Right_State
211,4.22,534.7184300422668,268.1651920080185,576.3509273529053,295.2833443880081,554.9705564975739,236.40979528427124,456.19112849235535,266.2570685148239,400.2575486898422,291.12154841423035,413.1182849407196,229.91997599601746,45.51543419460102,58.3943232025097,236.40979528427124,229.91997599601746,FLEXED,FLEXED
212,4.24,534.7392976284027,268.6501085758209,575.375086069107,299.63600635528564,554.331386089325,241.20386838912964,456.19364976882935,266.50801599025726,401.04134380817413,293.67004930973053,413.1215304136276,233.7828129529953,41.1525211196372,56.33591568779377,241.20386838912964,233.7828129529953,FLEXED,FLEXED
213,4.26,534.9957704544067,269.19625997543335,574.7467517852783,303.6326587200165,553.2010495662689,243.80494058132172,456.17841482162476,266.87051653862,402.433705329895,297.13194966316223,413.0717486143112,236.10828816890717,37.14638583623358,54.367744168322574,243.80494058132172,236.10828816890717,FLEXED,FLEXED
214,4.28,535.1764440536499,269.60583329200745,573.3808636665344,307.52778947353363,552.8574049472809,246.55471444129944,456.216824054718,267.2377645969391,404.77884113788605,300.5590081214905,412.9733920097351,238.3743792772293,33.46196433114407,52.5919334429463,246.55471444129944,238.3743792772293,FLEXED,FLEXED
215,4.3,535.36017537117,270.4002767801285,572.368061542511,310.5950564146042,551.399838924408,248.59305918216705,456.2047004699707,267.81376898288727,406.26770853996277,304.2179971933365,412.8892511129379,242.29925572872162,29.93651244889576,50.926510452733716,248.59305918216705,242.29925572872162,FLEXED,FLEXED
216,4.32,535.4420900344849,271.0911065340042,571.4943587779999,312.38843500614166,549.2077767848969,249.22576546669006,456.1425268650055,268.5092121362686,407.23365247249603,307.2183161973953,412.77710795402527,247.5146770477295,26.88121386425607,49.36041435005012,249.22576546669006,247.5146770477295,FLEXED,FLEXED
217,4.34,535.7391715049744,271.70777320861816,570.5821394920349,315.0193065404892,548.0073809623718,251.86422765254974,456.169992685318,268.97138357162476,408.44507217407227,309.4168692827225,413.18043172359467,251.57465636730194,24.13696951095368,47.89316736758475,251.86422765254974,251.57465636730194,FLEXED,FLEXED
218,4.36,536.0704779624939,272.11718559265137,568.9026474952698,317.566841840744,547.7684497833252,254.9250304698944,456.18871450424194,269.37481462955475,409.3824505805969,310.9283208847046,413.5384529829025,254.73400354385376,21.718620901377523,46.58180510054322,254.9250304698944,254.73400354385376,FLEXED,FLEXED
219,4.38,536.1781418323517,272.58541882038116,567.3994302749634,319.77789402008057,547.0639407634735,256.12472891807556,456.1504662036896,269.98568773269653,410.4311406612396,313.5500729084015,414.1103267669678,257.9858601093292,19.55078937701497,45.18906572911723,256.12472891807556,257.9858601093292,FLEXED,FLEXED
220,4.4,536.2068951129913,272.92305529117584,565.9993171691895,323.20819795131683,546.5382277965546,262.8286153078079,456.1321198940277,270.4314172267914,411.71881556510925,316.4166569709778,414.6920442581177,259.829905629158,17.316651932873363,43.82750740740696,262.8286153078079,259.829905629158,FLEXED,FLEXED
221,4.42,536.3405227661133,273.45928251743317,565.2040958404541,325.27679800987244,546.3054656982422,268.26778650283813,456.0947835445404,270.47827541828156,413.6493355035782,317.7646815776825,414.91147577762604,263.6033982038498,15.135195099804179,42.67583719108465,268.26778650283813,263.6033982038498,FLEXED,FLEXED
222,4.44,536.3468527793884,273.7855464220047,563.9485538005829,327.39206850528717,545.7050263881683,269.01775896549225,456.0800850391388,270.49136459827423,415.9927010536194,319.98391449451447,415.045103430748,266.02425277233124,13.283582424530541,41.670425967138456,269.01775896549225,266.02425277233124,FLEXED,FLEXED
223,4.46,536.299055814743,273.9599972963333,562.9071593284607,327.9831737279892,544.3863451480865,270.4222708940506,456.04392886161804,270.5351650714874,418.3008760213852,322.669181227684,415.29841125011444,267.110413312912,11.520627637627621,40.63525059834217,270.4222708940506,267.110413312912,FLEXED,FLEXED
224,4.48,536.2975001335144,274.1785705089569,561.7529511451721,329.13617491722107,542.4452304840088,272.60668873786926,456.0125470161438,270.54865658283234,419.58028972148895,323.95806312561035,415.8568203449249,268.22591722011566,9.56559817025494,39.74066976971089,272.60668873786926,268.22591722011566,FLEXED,FLEXED
225,4.5,536.249703168869,274.1545647382736,561.1246168613434,330.0448536872864,541.5275394916534,276.5569120645523,455.96432089805603,270.7062900066376,420.66889107227325,326.0135740041733,416.16943180561066,270.0966238975525,7.783518279844216,38.970511825223205,276.5569120645523,270.0966238975525,FLEXED,FLEXED
226,4.52,536.2681031227112,274.154993891716,560.82324385643,330.4552048444748,542.0575976371765,281.6980093717575,455.9725821018219,270.7353115081787,422.7981358766556,327.77870893478394,416.4474695920944,271.86259031295776,6.130561413814681,38.18718991026907,281.6980093717575,271.86259031295776,FLEXED,FLEXED
227,4.54,536.2676203250885,274.2532968521118,560.7595682144165,330.7854115962982,541.7730152606964,280.45429587364197,455.9894263744354,270.842707157135,424.8301774263382,329.1284769773483,417.14261770248413,273.39858412742615,4.704115595908048,37.38124236723199,280.45429587364197,273.39858412742615,FLEXED,FLEXED
228,4.56,536.2671375274658,274.2964267730713,560.7500195503235,331.1368614435196,541.4568364620209,279.4319987297058,456.0927987098694,271.01946473121643,426.1434942483902,329.6202600002289,418.23741495609283,273.77712428569794,3.59508284393754,36.607664221096144,279.4319987297058,273.77712428569794,FLEXED,FLEXED
229,4.58,536.2815141677856,274.28669035434723,560.5788946151733,331.37981593608856,541.3509428501129,280.5638909339905,456.16859793663025,271.24112248420715,426.84837877750397,330.0206333398819,418.9487636089325,274.1808772087097,2.861560605787887,35.89597730534288,280.5638909339905,274.1808772087097,FLEXED,FLEXED
230,4.6,536.2856984138489,274.16988015174866,560.0076377391815,331.0989886522293,541.4740562438965,281.7955881357193,456.2742233276367,271.54665291309357,427.40343511104584,330.356365442276,419.572913646698,274.754735827446,2.491394631860155,35.29965670231907,281.7955881357193,274.754735827446,FLEXED,FLEXED
231,4.62,536.315256357193,273.8424092531204,559.3217968940735,331.1307728290558,541.3546979427338,282.6501667499542,456.4197063446045,271.6208428144455,427.6158928871155,330.5733025074005,419.6516364812851,275.3431588411331,2.297701086602266,34.81666306049143,282.6501667499542,275.3431588411331,FLEXED,FLEXED
232,4.64,536.376303434372,273.5789090394974,558.9334666728973,331.2667340040207,541.1600768566132,282.7013164758682,456.50800466537476,271.6757744550705,427.7208477258682,330.7179808616638,419.74309980869293,275.58225095272064,1.997601023947879,34.46523830631082,282.7013164758682,275.58225095272064,FLEXED,FLEXED
233,4.66,536.3889634609222,273.1123387813568,558.1647455692291,331.3284248113632,541.0523593425751,282.90368914604187,456.6985487937927,271.71775102615356,427.8120428323746,330.6281805038452,419.7117179632187,275.72923600673676,1.6387016009227573,34.34238111570028,282.90368914604187,275.72923600673676,FLEXED,FLEXED
234,4.68,536.4204525947571,272.91208505630493,557.5423657894135,331.94369673728943,540.5463874340057,282.68154859542847,456.868976354599,271.72569036483765,427.9059737920761,330.714413523674,419.67239677906036,275.989893078804,1.3037123316446753,34.37117556153909,282.68154859542847,275.989893078804,FLEXED,FLEXED
235,4.7,536.4349901676178,272.67774045467377,557.079416513443,332.2339117527008,539.8375332355499,282.11670219898224,457.1109652519226,271.7218816280365,427.9444634914398,330.5967718362808,419.63868141174316,275.95191299915314,0.9265102968357993,34.53769659251911,282.11670219898224,275.95191299915314,FLEXED,FLEXED
236,4.72,536.4371359348297,272.54430055618286,556.7641496658325,332.3975533246994,539.205014705658,282.030388712883,457.20012187957764,271.68457210063934,427.94958651065826,330.5246204137802,419.61148381233215,275.936758518219,0.7097908793693115,34.71210741947756,282.030388712883,275.936758518219,FLEXED,FLEXED
237,4.74,536.4448070526123,272.4903076887131,556.4459323883057,332.8623265028,538.8119637966156,281.89949691295624,457.2603642940521,271.6665744781494,427.9220938682556,330.4814100265503,419.60062086582184,275.9510010480881,0.6099875330959228,34.90452491483144,281.89949691295624,275.9510010480881,FLEXED,FLEXED
238,4.76,536.4466309547424,272.4328011274338,556.0010612010956,333.0155074596405,538.556832075119,281.06790482997894,457.31915831565857,271.6579109430313,427.90699303150177,330.4450124502182,419.5928156375885,275.8687376976013,0.5355294914881664,35.0499589309854,281.06790482997894,275.8687376976013,FLEXED,FLEXED
239,4.78,536.4574670791626,272.38339483737946,555.9213995933533,333.26135873794556,538.3425772190094,280.0458490848541,457.35703110694885,271.65032029151917,427.87974178791046,330.4201751947403,419.57672238349915,275.8170247077942,0.5150038086971155,35.1652256768379,280.0458490848541,275.8170247077942,FLEXED,FLEXED
240,4.8,536.4619731903076,272.3027676343918,555.8423280715942,333.3277702331543,538.1466150283813,278.9094239473343,457.39989280700684,271.634441614151,427.86504328250885,330.39126098155975,419.5655107498169,275.76941549777985,0.5672377631720599,35.23130922423864,278.9094239473343,275.76941549777985,FLEXED,FLEXED
241,4.82,536.4647090435028,272.233110666275,555.7906687259674,333.4465652704239,538.0743563175201,278.68277728557587,457.4327230453491,271.6177850961685,427.833554148674,330.36521673202515,419.5494443178177,275.71453750133514,0.5559305203884582,35.27984182754145,278.68277728557587,275.71453750133514,FLEXED,FLEXED
242,4.84,536.489599943161,272.1226304769516,555.8079957962036,333.7489038705826,538.0583703517914,278.6653697490692,457.45922327041626,271.61083817481995,427.8090924024582,330.35813570022583,419.53423619270325,275.68350434303284,0.4957382305793579,35.319629197994104,278.6653697490692,275.68350434303284,FLEXED,FLEXED
243,4.86,536.492121219635,272.0467507839203,555.8280050754547,333.926922082901,538.0228042602539,278.65279018878937,457.46222734451294,271.6082364320755,427.79436707496643,330.3679794073105,419.52519714832306,275.65271258354187,0.4615040332848948,35.34802021488117,278.65279018878937,275.65271258354187,FLEXED,FLEXED
244,4.88,536.4875078201294,272.02108204364777,555.8387875556946,333.95358324050903,537.9563391208649,278.6458432674408,457.4361026287079,271.61671221256256,427.7807682752609,330.3728073835373,419.5219248533249,275.6447196006775,0.46463215308921296,35.36387265842642,278.6458432674408,275.6447196006775,FLEXED,FLEXED
245,4.9,536.4855766296387,271.993750333786,555.9023022651672,333.96954238414764,537.9437863826752,278.814634680748,457.27254152297974,271.62548303604126,427.7378261089325,330.36505579948425,419.5088893175125,275.5410522222519,0.5136687778612625,35.34449790898752,278.814634680748,275.5410522222519,FLEXED,FLEXED
246,4.92,536.3123059272766,271.9908803701401,556.01447224617,333.7405890226364,537.8883183002472,278.39253544807434,456.9214940071106,271.6657429933548,427.38919258117676,330.3534150123596,419.4740206003189,275.14861822128296,0.5201267644675296,35.24675647769645,278.39253544807434,275.14861822128296,FLEXED,FLEXED
247,4.94,535.9525680541992,271.91888988018036,556.3010394573212,332.5266480445862,537.7996444702148,276.9987791776657,456.5814971923828,271.66802287101746,426.71783566474915,330.2559435367584,419.21945214271545,274.6491640806198,0.455286672666641,35.107202145387724,276.9987791776657,274.6491640806198,FLEXED,FLEXED
248,4.96,535.5756103992462,272.0069468021393,557.1190059185028,331.0773700475693,537.8021121025085,275.35710632801056,455.93428015708923,271.66314125061035,425.5014270544052,329.64448034763336,419.1796749830246,274.425145983696,0.5382059479261453,34.87548777334543,275.35710632801056,274.425145983696,FLEXED,FLEXED
249,4.98,535.3034198284149,272.03248143196106,557.465386390686,330.19953668117523,537.453693151474,273.56584668159485,455.3360939025879,271.66429460048676,423.18625152111053,328.997477889061,419.17361319065094,272.9447811841965,0.7043093728145187,34.478254822381686,273.56584668159485,272.9447811841965,FLEXED,FLEXED
250,5.0,535.3067994117737,272.1011459827423,558.3612442016602,329.6578377485275,537.5211238861084,273.7044632434845,455.12693524360657,271.6661185026169,421.3122457265854,326.8175929784775,419.00887191295624,271.2767958641052,0.8564633191570106,34.20994031997522,273.7044632434845,271.2767958641052,FLEXED,FLEXED
251,5.02,535.3100180625916,272.0782399177551,559.1349005699158,328.22430431842804,537.4700546264648,269.7773337364197,455.1480710506439,271.54356837272644,419.6394592523575,324.62700605392456,418.7706381082535,269.5313483476639,1.299980855235166,34.172220684109874,269.7773337364197,269.5313483476639,FLEXED,FLEXED
252,5.04,535.3858172893524,272.1553534269333,560.9034955501556,326.4343321323395,537.8637492656708,268.2320863008499,455.10762333869934,271.4977830648422,417.0050472021103,322.0588982105255,418.587389588356,267.97663271427155,1.990253850562521,34.29957116001634,268.2320863008499,267.97663271427155,FLEXED,FLEXED
253,5.06,535.3451013565063,272.5408673286438,562.0113015174866,324.9474763870239,538.9371693134308,266.9927179813385,454.94733452796936,271.50338888168335,413.43714594841003,320.0615644454956,418.47446858882904,264.1173094511032,2.858640902937817,34.53070654867982,266.9927179813385,264.1173094511032,FLEXED,FLEXED
254,5.08,535.107296705246,272.60312139987946,562.6912415027618,323.02218675613403,539.045637845993,264.2146199941635,454.88290786743164,271.4524805545807,411.9174599647522,317.6998794078827,418.3993399143219,261.47573590278625,3.93512153701692,35.11878653577436,264.2146199941635,261.47573590278625,FLEXED,FLEXED
255,5.1,534.9788188934326,272.52796590328217,564.0805184841156,319.5754945278168,539.6930158138275,258.91505777835846,454.9237310886383,271.12686038017273,410.82998514175415,314.4986093044281,417.80844926834106,258.1260859966278,5.622509198235024,36.02435404033908,258.91505777835846,258.1260859966278,FLEXED,FLEXED
256,5.12,534.8668098449707,272.1641778945923,564.7089600563049,316.68790876865387,540.1777982711792,253.59765887260437,454.9459397792816,270.82403898239136,409.78429913520813,312.20752000808716,416.524475812912,254.44287657737732,7.608476684197063,37.25665072246068,253.59765887260437,254.44287657737732,FLEXED,FLEXED
257,5.14,534.8468005657196,271.5165048837662,565.0707900524139,314.1270160675049,540.3560042381287,250.26142001152039,455.1038146018982,270.6442505121231,408.72834026813507,309.00185108184814,415.48195481300354,249.4422733783722,9.730509553621337,38.97878018175968,250.26142001152039,249.4422733783722,FLEXED,FLEXED
258,5.16,534.8212122917175,270.6760346889496,564.8694097995758,309.95213091373444,540.8014118671417,245.3661471605301,455.2708089351654,270.3853636980057,407.6477587223053,304.7857403755188,415.127956867218,244.0026730298996,12.074689195632942,41.3310569297454,245.3661471605301,244.0026730298996,FLEXED,FLEXED
259,5.18,534.7381711006165,269.5438742637634,564.7146463394165,305.33629059791565,540.9846067428589,241.98892414569855,455.2954852581024,269.7225362062454,406.399941444397,301.3810247182846,414.30323123931885,241.05197489261627,14.601077954354214,43.99063505153307,241.98892414569855,241.05197489261627,FLEXED,FLEXED
260,5.2,534.6150040626526,268.6958134174347,564.6879851818085,301.57988369464874,541.0546123981476,240.00317752361298,455.435711145401,269.0691500902176,405.0129175186157,296.8732237815857,413.81005346775055,237.0663195848465,16.922857507212832,46.85923075592184,240.00317752361298,237.0663195848465,FLEXED,FLEXED
261,5.22,534.4127118587494,268.09395253658295,564.6183550357819,297.44882583618164,541.0561680793762,236.92687153816223,455.4354429244995,268.43923330307007,404.0860265493393,293.29864382743835,412.3050659894943,233.45021903514862,19.315239872632638,49.95992105381957,236.92687153816223,233.45021903514862,FLEXED,FLEXED
262,5.24,534.1186881065369,267.2130614519119,564.5604729652405,293.81829500198364,541.3712739944458,234.19697284698486,455.45191168785095,267.6808387041092,403.94950211048126,289.2316371202469,411.84900999069214,229.20556962490082,21.995535206947647,53.131948597018265,234.19697284698486,229.20556962490082,FLEXED,FLEXED
263,5.26,533.8918805122375,267.2178626060486,564.5867049694061,289.05892968177795,541.5790915489197,230.06591498851776,455.4676294326782,267.30090379714966,403.0820220708847,286.4220768213272,410.5040967464447,225.57613849639893,25.251553956107006,56.302141689315775,230.06591498851776,225.57613849639893,FLEXED,FLEXED
264,5.28,533.4928750991821,267.2677516937256,564.9002015590668,285.1296007633209,541.9035851955414,224.76034462451935,455.4655909538269,267.02487766742706,401.3102352619171,282.62369334697723,409.56813991069794,220.8061784505844,29.27325617099616,59.64376048215822,224.76034462451935,220.8061784505844,FLEXED,FLEXED
265,5.3,532.9679667949677,267.28416681289673,564.8942470550537,280.6847780942917,541.9131338596344,219.40276622772217,455.45207262039185,266.7753517627716,399.4436055421829,279.9798935651779,408.0315291881561,217.31852889060974,34.318798604416806,62.87800025995267,219.40276622772217,217.31852889060974,FLEXED,FLEXED
266,5.32,532.4882805347443,267.299884557724,564.8778319358826,276.2856066226959,542.4019396305084,216.1471277475357,455.4552376270294,266.4890259504318,398.63159358501434,276.23595893383026,408.0029368400574,213.1945252418518,40.209894162926055,65.9707462793572,216.1471277475357,213.1945252418518,FLEXED,FLEXED
267,5.34,532.226175069809,267.4926817417145,564.8601830005646,269.1717714071274,542.5580978393555,210.03466844558716,455.458402633667,266.40314161777496,397.6484030485153,271.5448021888733,407.88347125053406,208.49447697401047,47.9693979469822,69.15086212515575,210.03466844558716,208.49447697401047,FLEXED,FLEXED
268,5.36,532.1909844875336,267.5259679555893,564.6021544933319,262.8098398447037,542.6619529724121,204.32657897472382,455.7677686214447,266.29507541656494,398.0445384979248,266.59955978393555,408.1059604883194,204.6353280544281,56.860445172479174,72.64727006586695,204.32657897472382,204.6353280544281,FLEXED,FLEXED
269,5.38,532.1979582309723,267.52226650714874,564.1680657863617,257.9684257507324,542.5093352794647,200.61814337968826,456.0169458389282,266.18384420871735,398.54053258895874,261.6100072860718,408.23591351509094,200.03957748413086,66.14639200355899,76.50293897436393,200.61814337968826,200.03957748413086,FLEXED,FLEXED
270,5.4,532.2167873382568,267.4781173467636,563.738214969635,253.86233925819397,542.5021469593048,195.99516838788986,456.4368724822998,266.06920659542084,398.83168637752533,257.9071640968323,408.2941174507141,197.24915474653244,75.45356492291002,80.5564945554723,195.99516838788986,197.24915474653244,FLEXED,FLEXED
271,5.42,532.241678237915,267.37584471702576,563.5071158409119,249.95441436767578,542.4969971179962,191.8914556503296,456.64324164390564,265.97750186920166,399.0439563989639,254.62534725666046,408.793705701828,193.67769956588745,84.5000163107568,84.60637274910898,191.8914556503296,193.67769956588745,FLEXED,FLEXED
272,5.44,532.3159217834473,267.11532175540924,563.5007858276367,245.0472593307495,542.5608336925507,185.6448858976364,456.79575204849243,265.889310836792,399.67218339443207,251.72512829303741,409.3071073293686,190.57764261960983,92.39507173400783,88.46130586186624,185.6448858976364,190.57764261960983,FLEXED,FLEXED
273,5.46,532.3227345943451,266.7866438627243,563.347578048706,241.32826924324036,542.5519824028015,180.6988388299942,456.795859336853,265.68404138088226,400.5093276500702,247.81951010227203,409.3209207057953,186.80154830217361,98.94001189160886,92.24461317117397,180.6988388299942,186.80154830217361,FLEXED,FLEXED
274,5.48,532.3048710823059,266.3529574871063,562.980705499649,238.364776968956,542.5483882427216,176.55022591352463,456.79811239242554,265.2946650981903,402.6038110256195,244.31260228157043,409.40554440021515,182.2425439953804,104.5674680262257,96.10659025678967,176.55022591352463,182.2425439953804,FLEXED,FLEXED
275,5.5,532.3095917701721,265.3941750526428,562.0779275894165,233.78203511238098,542.5233364105225,171.81557714939117,456.88029527664185,264.6436393260956,405.6198477745056,240.08316099643707,411.7737203836441,177.45895832777023,109.76679124989303,100.26463807709544,171.81557714939117,177.45895832777023,FLEXED,FLEXED
276,5.52,532.2917282581329,264.2500251531601,561.4060878753662,228.83260846138,542.5137341022491,167.2233670949936,456.89316987991333,264.0809655189514,408.6370915174484,236.53277456760406,412.83987164497375,174.1826131939888,114.6260347019268,105.02540515739948,167.2233670949936,174.1826131939888,FLEXED,FLEXED
277,5.54,532.3160290718079,263.28585147857666,560.3496730327606,224.12045001983643,542.4691021442413,161.5402489900589,457.04728960990906,263.7746036052704,412.0114713907242,232.6727271080017,413.1197601556778,170.25040090084076,119.14460182352123,110.75346451001568,161.5402489900589,170.25040090084076,FLEXED,FLEXED
278,5.56,532.402503490448,262.29482889175415,558.7579429149628,220.28198093175888,542.4662053585052,157.28755295276642,457.2088658809662,263.6284500360489,413.539981842041,226.98440551757812,413.1699711084366,165.57138115167618,123.73641096701888,116.9444516622124,157.28755295276642,165.57138115167618,FLEXED,FLEXED
279,5.58,532.4461162090302,261.96545362472534,557.099050283432,216.29888713359833,542.4003839492798,152.55743712186813,457.40670561790466,263.3550524711609,416.4713144302368,223.3420193195343,413.8383775949478,163.36580067873,128.64970803735218,123.33442116902454,152.55743712186813,163.36580067873,FLEXED,FLEXED
280,5.6,532.4489057064056,261.91441118717194,554.2351484298706,212.96140104532242,542.3036634922028,148.51518720388412,457.90881514549255,263.1943076848984,418.9783215522766,221.16264402866364,414.3806666135788,161.20706498622894,133.9123763833924,129.65250198677023,148.51518720388412,161.20706498622894,FLEXED,FLEXED
281,5.62,532.5922429561615,261.6700083017349,553.4284472465515,208.52950662374496,542.2110736370087,144.8119819164276,458.48034024238586,262.3518794775009,420.2456921339035,216.4955198764801,414.7877186536789,156.82231038808823,138.92736951084606,135.5605423548578,144.8119819164276,156.82231038808823,FLEXED,FLEXED
282,5.64,532.6150417327881,261.24168634414673,551.5260100364685,207.29964673519135,542.3708260059357,141.6544184088707,458.5767388343811,261.1759454011917,422.1387952566147,213.92372399568558,414.9248868227005,153.22684943675995,143.7835419945827,140.66630627075995,141.6544184088707,153.22684943675995,FLEXED,FLEXED
283,5.66,532.5497567653656,260.9281897544861,548.5818564891815,206.2173753976822,542.5716698169708,139.1425833106041,458.63344073295593,259.44431126117706,423.7741380929947,211.46035641431808,415.06371796131134,150.23539513349533,148.81322616400647,145.01693306423556,139.1425833106041,150.23539513349533,FLEXED,FLEXED
284,5.68,532.499223947525,260.79896092414856,546.1544573307037,204.11023199558258,542.894983291626,136.21013760566711,458.7465763092041,258.6594432592392,425.3319650888443,210.71539968252182,415.1244431734085,148.895001411438,153.8243834390758,148.5450199825901,136.21013760566711,148.895001411438,FLEXED,FLEXED
285,5.7,532.4279844760895,260.53492426872253,543.7244296073914,201.89663171768188,543.0168092250824,134.65243130922318,459.079384803772,258.29348266124725,426.65019035339355,210.88797301054,415.16295969486237,149.6965929865837,158.41896885219722,151.48066236877193,134.65243130922318,149.6965929865837,FLEXED,FLEXED
286,5.72,532.3645234107971,260.1286232471466,542.4967288970947,201.4655202627182,543.6344146728516,135.029898583889,459.4353675842285,258.00943672657013,427.68868803977966,210.52596867084503,415.14836847782135,149.69101399183273,162.93421001222106,153.9759923516986,135.029898583889,149.69101399183273,EXTENDED,FLEXED
287,5.74,532.2672128677368,260.0701779127121,541.7202293872833,203.2995343208313,544.1948354244232,136.1000195145607,459.7671568393707,258.1269443035126,429.0167301893234,210.08930504322052,415.15539586544037,148.4321191906929,166.91708281414998,156.15696040018386,136.1000195145607,148.4321191906929,EXTENDED,FLEXED
288,5.76,532.100111246109,260.01795530319214,541.1886692047119,204.3795794248581,544.776177406311,137.53486722707748,460.1254999637604,258.19984674453735,430.1855832338333,209.768445789814,415.478253364563,148.08775037527084,169.96655093839763,158.07452596487005,137.53486722707748,148.08775037527084,EXTENDED,FLEXED
289,5.78,532.0397078990936,260.01352965831757,540.5755698680878,205.33323884010315,544.9263274669647,138.46435993909836,460.35606265068054,258.2650512456894,430.7444214820862,209.9799245595932,415.845662355423,147.96180725097656,172.19492396839306,159.57205995071214,138.46435993909836,147.96180725097656,EXTENDED,FLEXED
290,5.8,532.0237219333649,260.0124567747116,539.9997532367706,205.88986426591873,544.944566488266,138.95706832408905,460.5047643184662,258.3070009946823,431.11268877983093,210.37703901529312,416.07574224472046,147.9182481765747,173.6647238139725,160.72437751881017,138.95706832408905,147.9182481765747,EXTENDED,EXTENDED
291,5.82,532.0186793804169,260.0115180015564,539.6208643913269,206.27584755420685,544.9863016605377,139.22931253910065,460.63533425331116,258.34490060806274,431.31275475025177,210.40623486042023,416.3001090288162,147.58173823356628,174.7329754726591,161.54539349987377,139.22931253910065,147.58173823356628,EXTENDED,EXTENDED
292,5.84,532.0200204849243,259.9948614835739,539.4532263278961,205.87615817785263,545.0011610984802,138.98525834083557,460.69241166114807,258.3848923444748,431.22354447841644,209.83063280582428,416.40884578227997,146.91864252090454,175.58605379854887,161.93549710435198,138.98525834083557,146.91864252090454,EXTENDED,EXTENDED
293,5.86,532.0694804191589,259.988397359848,539.2974972724915,205.56508898735046,545.0259983539581,138.87182772159576,460.8087658882141,258.385294675827,431.17381632328033,209.4045102596283,416.5932208299637,146.39050215482712,176.2959164365323,161.96861532127096,138.87182772159576,146.39050215482712,EXTENDED,EXTENDED
294,5.88,532.1317076683044,259.98008251190186,539.3931448459625,205.10648488998413,545.0618326663971,138.72631788253784,460.87549924850464,258.34484696388245,431.0712218284607,208.84014666080475,416.80455207824707,145.9139809012413,176.79447511618977,161.91566271488222,138.72631788253784,145.9139809012413,EXTENDED,EXTENDED
295,5.9,532.1489810943604,259.9723309278488,539.3153607845306,205.12408018112183,545.0748145580292,138.76095861196518,460.9541952610016,258.3554416894913,431.0063123703003,208.67150276899338,417.1056032180786,145.81516832113266,177.12932278535177,161.7899758310523,138.76095861196518,145.81516832113266,EXTENDED,EXTENDED
296,5.92,532.1689903736115,259.951114654541,539.3466889858246,205.1987126469612,545.1285660266876,138.85046392679214,461.0442101955414,258.3668142557144,430.9805363416672,208.5768610239029,417.36564338207245,145.84331810474396,177.32710762097824,161.61681766587157,138.85046392679214,145.84331810474396,EXTENDED,EXTENDED
297,5.94,532.1840643882751,259.939044713974,539.4053757190704,205.22498488426208,545.1992154121399,138.91569525003433,461.0965669155121,258.37504863739014,430.9546798467636,208.49888920783997,417.41751730442047,145.82931697368622,177.4379827059984,161.4262147875466,138.91569525003433,145.82931697368622,EXTENDED,EXTENDED
298,5.96,532.2003185749054,259.9230855703354,539.469963312149,205.26854395866394,545.2188491821289,138.97336274385452,461.1784815788269,258.38301479816437,430.94472885131836,208.50183963775635,417.4811393022537,145.94803154468536,177.44509735428986,161.2408111150465,138.97336274385452,145.94803154468536,EXTENDED,EXTENDED
299,5.98,532.2015523910522,259.9175602197647,539.5159900188446,205.36150932312012,545.2456712722778,138.97772133350372,461.2035870552063,258.3906590938568,430.9038519859314,208.57867151498795,417.5830900669098,146.04249894618988,177.43588528286142,161.03865653928207,138.97772133350372,146.04249894618988,EXTENDED,EXTENDED
300,6.0,532.20294713974,259.91817712783813,539.5540773868561,205.43123334646225,545.2758193016052,139.005509018898,461.28464341163635,258.39725732803345,430.8731406927109,208.60895365476608,417.727392911911,146.1131751537323,177.38055968204964,160.852948031609,139.005509018898,146.1131751537323,EXTENDED,EXTENDED
301,6.02,532.2167873382568,259.91785526275635,539.566844701767,205.21681755781174,545.3433036804199,138.9931172132492,461.43152117729187,258.41769576072693,430.85854947566986,208.7333008646965,417.87083745002747,146.13326489925385,177.34462519661565,160.65180649697479,138.9931172132492,146.13326489925385,EXTENDED,EXTENDED
302,6.04,532.2193622589111,259.9204033613205,539.5758032798767,205.12125045061111,545.4243063926697,139.01026993989944,461.6798937320709,258.42440128326416,430.82461953163147,208.95742624998093,417.96095967292786,146.2194174528122,177.33155017470824,160.369818654535,139.01026993989944,146.2194174528122,EXTENDED,EXTENDED
303,6.06,532.2335243225098,259.9223345518112,539.6762788295746,205.10165691375732,545.569896697998,139.02278244495392,461.85901165008545,258.42751264572144,430.81359565258026,209.20134633779526,418.00864934921265,146.24464362859726,177.32867825187284,160.03631537436075,139.02278244495392,146.24464362859726,EXTENDED,EXTENDED
304,6.08,532.2812139987946,259.9223881959915,539.7891461849213,204.95181530714035,545.7860827445984,138.82661908864975,461.93105578422546,258.4206461906433,430.8057367801666,209.21599119901657,418.0169105529785,146.2822750210762,177.35023653141917,159.7277488453609,138.82661908864975,146.2822750210762,EXTENDED,EXTENDED
305,6.1,532.2981655597687,259.91165935993195,540.0099456310272,204.92296814918518,545.9958851337433,138.82337361574173,461.9356155395508,258.37322473526,430.6581348180771,209.25088673830032,418.0444300174713,146.31454199552536,177.34060059988354,159.40486531086248,138.82337361574173,146.31454199552536,EXTENDED,EXTENDED
