x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.8331464529037476,0.7321282625198364,-1.2282885313034058,0.9775041341781616,0.8457937240600586,0.6668280363082886,-1.122635006904602,0.9711134433746338,0.8619123697280884,0.6711152791976929,-1.1232091188430786,0.9685028195381165,0.876473069190979,0.6752002239227295,-1.123578667640686,0.9687785506248474,0.7939117550849915,0.662051796913147,-1.178148865699768,0.976504385471344,0.7692966461181641,0.6640548706054688,-1.1778696775436401,0.9786179065704346,0.7435539364814758,0.6686023473739624,-1.1788206100463867,0.9834426045417786,0.8849114179611206,0.7198652625083923,-0.5068071484565735,0.9641745686531067,0.6811132431030273,0.7200788855552673,-0.7405709624290466,0.9868768453598022,0.8568231463432312,0.8158692121505737,-0.992162823677063,0.9733684659004211,0.7914533615112305,0.8159763813018799,-1.059249997138977,0.9830313920974731,0.9744924306869507,1.028228759765625,-0.005583999678492546,0.808391809463501,0.5380728840827942,1.04686439037323,-0.5411983728408813,0.9329274892807007,1.1303610801696777,1.3072562217712402,0.12399953603744507,0.039344970136880875,0.4605076313018799,1.5199272632598877,-0.5672591924667358,0.30006617307662964,1.0720447301864624,1.4051949977874756,-0.3172437846660614,0.07955463230609894,0.5062839984893799,1.7352293729782104,-0.9372170567512512,0.202535480260849,1.0855711698532104,1.4519257545471191,-0.45807987451553345,0.1277664750814438,0.4992791712284088,1.8292133808135986,-1.1153897047042847,0.27989959716796875,1.0533649921417236,1.4164730310440063,-0.550568699836731,0.1650097668170929,0.5202820301055908,1.790226697921753,-1.213000774383545,0.36999696493148804,1.036732792854309,1.4060817956924438,-0.3890928626060486,0.16230913996696472,0.5342134237289429,1.7574273347854614,-0.9958208799362183,0.3374563753604889,0.9306637048721313,2.0297818183898926,0.07228537648916245,0.0012974216369912028,0.6024791598320007,2.0207509994506836,-0.06550655514001846,0.0010955844772979617,0.9002095460891724,2.7559456825256348,-0.3482166826725006,0.0034100553020834923,0.6019876003265381,2.713416576385498,-0.5237656235694885,0.0018747181165963411,0.924108624458313,3.5107388496398926,0.14612025022506714,0.00015898162382654846,0.6010897159576416,3.513519287109375,-0.2903699576854706,7.051099237287417e-05,0.9219428300857544,3.61232852935791,0.15124230086803436,0.00021212204592302442,0.5855880379676819,3.6343820095062256,-0.29843461513519287,0.00014135082892607898,0.8980807065963745,3.7355270385742188,-0.5953699350357056,0.0004633417120203376,0.6636549234390259,3.7318501472473145,-1.1285799741744995,0.0004301538283471018
0.8323016166687012,0.7321834564208984,-1.4025989770889282,0.9789600968360901,0.8453137278556824,0.6669174432754517,-1.2703384160995483,0.9729130864143372,0.8612664341926575,0.6711241006851196,-1.2703068256378174,0.9705348610877991,0.8761164546012878,0.6751892566680908,-1.2700492143630981,0.9705305695533752,0.7919224500656128,0.6622077822685242,-1.3139026165008545,0.9780118465423584,0.766595721244812,0.6641930341720581,-1.3141615390777588,0.979994535446167,0.7404378056526184,0.6686805486679077,-1.3145688772201538,0.9843495488166809,0.8821874856948853,0.7192254662513733,-0.5980944037437439,0.9661622643470764,0.6802247762680054,0.7200390696525574,-0.7890284061431885,0.987555980682373,0.8547570109367371,0.816010057926178,-1.1497242450714111,0.9699627757072449,0.7872751951217651,0.8166362643241882,-1.2055327892303467,0.9802749752998352,0.9460939168930054,1.027284860610962,-0.25095489621162415,0.7523338794708252,0.538066029548645,1.047156572341919,-0.6447348594665527,0.8731253147125244,1.09280264377594,1.1332778930664062,-0.4795488715171814,0.04383440688252449,0.45313364267349243,1.2564976215362549,-1.2659478187561035,0.2967609763145447,0.964190661907196,0.9264523983001709,-0.7275562882423401,0.07741940766572952,0.5923725366592407,0.9012800455093384,-1.7563024759292603,0.19180892407894135,0.9415645599365234,0.8710682392120361,-0.8211943507194519,0.12269333750009537,0.6403516530990601,0.8136664032936096,-1.8982155323028564,0.26454466581344604,0.9274386167526245,0.8600893020629883,-0.7700842618942261,0.15839533507823944,0.6321483254432678,0.7832371592521667,-1.8408784866333008,0.3487323224544525,0.9310461282730103,0.8837454319000244,-0.7326093912124634,0.15538498759269714,0.6212433576583862,0.8159998059272766,-1.7595398426055908,0.3178693950176239,0.9203349947929382,2.046074628829956,0.07429476082324982,0.0012184818042442203,0.6143346428871155,2.0599772930145264,-0.06840520352125168,0.0010421554325148463,0.8833486437797546,2.205181837081909,-0.46944698691368103,0.004207692574709654,0.5674543380737305,2.1782214641571045,-0.6307998895645142,0.002569480100646615,0.9093149900436401,2.7566258907318115,0.12288812547922134,0.00027955006225965917,0.6550746560096741,2.667773962020874,-0.07186732441186905,9.729100565891713e-05,0.9078719019889832,2.8739991188049316,0.14149144291877747,0.0002848856383934617,0.6483372449874878,2.7484803199768066,-0.041443418711423874,0.00015863020962569863,0.9004195928573608,2.8241589069366455,-0.4890569746494293,0.0008068462484516203,0.7350930571556091,2.767679452896118,-0.6306689381599426,0.0005175667465664446
0.8332141041755676,0.7277236580848694,-1.4649661779403687,0.9800324440002441,0.8451603651046753,0.663373589515686,-1.3264925479888916,0.9742802381515503,0.8607831001281738,0.6663317084312439,-1.326420783996582,0.9720595479011536,0.8756024241447449,0.6688495874404907,-1.3261258602142334,0.9716795086860657,0.7917036414146423,0.6608227491378784,-1.380721092224121,0.9792574048042297,0.7661845684051514,0.6633309721946716,-1.3810513019561768,0.9811716675758362,0.7397681474685669,0.6681932806968689,-1.3815398216247559,0.9851219654083252,0.8798589706420898,0.7107253670692444,-0.6310145258903503,0.9675847887992859,0.6800372004508972,0.7199898958206177,-0.8626521825790405,0.9881725907325745,0.856288731098175,0.8086132407188416,-1.203034520149231,0.9656351208686829,0.7879086136817932,0.8144928216934204,-1.2722842693328857,0.9771941304206848,0.9367775917053223,1.019661545753479,-0.24058254063129425,0.7022260427474976,0.5377465486526489,1.047166109085083,-0.7523229718208313,0.8220623731613159,1.0816326141357422,1.1114308834075928,-0.389610230922699,0.04733790457248688,0.4494343400001526,1.229561686515808,-1.4095174074172974,0.30497926473617554,0.9394850730895996,0.8759647011756897,-0.5696399211883545,0.0758950337767601,0.6264730095863342,0.8507005572319031,-1.844457983970642,0.1875447928905487,0.8772584795951843,0.7477572560310364,-0.6664153337478638,0.11830112338066101,0.683085024356842,0.7556931972503662,-1.977182388305664,0.2553310692310333,0.8988775014877319,0.7991692423820496,-0.6236266493797302,0.15245717763900757,0.6716631054878235,0.7255033254623413,-1.9089524745941162,0.33469799160957336,0.9056311845779419,0.8257078528404236,-0.5897288918495178,0.149006649851799,0.6577408909797668,0.7616693377494812,-1.840390920639038,0.3041570484638214,0.9148565530776978,2.0543360710144043,0.10048872232437134,0.0011527802562341094,0.6164181232452393,2.0755856037139893,-0.0958133339881897,0.0009962574113160372,0.8784389495849609,2.249819040298462,-0.4434870183467865,0.004815276712179184,0.565834641456604,2.2150344848632812,-0.6147621870040894,0.0029666621703654528,0.9099847078323364,2.8152031898498535,0.15246999263763428,0.0003672446764539927,0.6822658181190491,2.722788095474243,-0.003347742836922407,0.00011545990128070116,0.9081463813781738,2.933828830718994,0.17842939496040344,0.000333952164510265,0.6721326112747192,2.808925151824951,0.02825183793902397,0.0001720042055239901,0.9149859547615051,2.8941304683685303,-0.4082168638706207,0.001064650947228074,0.7802380323410034,2.8332479000091553,-0.5680269598960876,0.0005907869199290872
0.8331104516983032,0.721338152885437,-1.42193603515625,0.9813860058784485,0.8447025418281555,0.6608901619911194,-1.2857763767242432,0.9760187268257141,0.8601263761520386,0.6642876863479614,-1.2857491970062256,0.9739560484886169,0.8750553131103516,0.6671668291091919,-1.2854845523834229,0.973423421382904,0.7912079095840454,0.6572583317756653,-1.33711838722229,0.9807107448577881,0.7657849192619324,0.6596991419792175,-1.3373676538467407,0.9825080037117004,0.7395086288452148,0.6644867062568665,-1.3378971815109253,0.98609858751297,0.8781410455703735,0.7095678448677063,-0.6114394068717957,0.969584584236145,0.680150032043457,0.7186876535415649,-0.8352231979370117,0.9889405369758606,0.8562783002853394,0.8028172850608826,-1.1705951690673828,0.9647238850593567,0.7878016233444214,0.8095422387123108,-1.235080361366272,0.9764090776443481,0.9297481775283813,1.0182955265045166,-0.25124162435531616,0.6653134822845459,0.5377863645553589,1.0488442182540894,-0.7306532263755798,0.785596489906311,1.0840762853622437,1.0634090900421143,-0.48700061440467834,0.05642930790781975,0.44978752732276917,1.2434933185577393,-1.4046627283096313,0.3215124309062958,0.9468873739242554,0.7988058924674988,-0.6245644688606262,0.07803705334663391,0.6569345593452454,0.8310859799385071,-1.8120691776275635,0.1900736391544342,0.8675426244735718,0.6994129419326782,-0.6992095112800598,0.11768447607755661,0.717555046081543,0.7210801243782043,-1.9504280090332031,0.25240617990493774,0.8698903322219849,0.708804190158844,-0.6303587555885315,0.15106159448623657,0.7035101056098938,0.694419264793396,-1.8648202419281006,0.3279006779193878,0.9105457067489624,0.7513717412948608,-0.6221286058425903,0.14702370762825012,0.6900796890258789,0.7367909550666809,-1.8024215698242188,0.29682132601737976,0.9115521311759949,2.0621492862701416,0.09833519905805588,0.0011319670593366027,0.6168996095657349,2.085850954055786,-0.09344856441020966,0.000995470560155809,0.8766974210739136,2.235102653503418,-0.4752681255340576,0.005843667313456535,0.5582534074783325,2.2003493309020996,-0.6523301601409912,0.0036988449282944202,0.909660816192627,2.809896945953369,0.1478297859430313,0.0004942434024997056,0.6795504689216614,2.7199273109436035,-0.021414965391159058,0.00014284998178482056,0.9084535837173462,2.9289958477020264,0.17629142105579376,0.0004071613366249949,0.670185387134552,2.8056790828704834,0.012363221496343613,0.00019347172928974032,0.9157423973083496,2.893868923187256,-0.42251214385032654,0.0014009762089699507,0.7681828141212463,2.8364603519439697,-0.573477029800415,0.0006962607149034739
0.8362007141113281,0.7232353091239929,-1.2863160371780396,0.9828755259513855,0.8459976315498352,0.6622965931892395,-1.1341898441314697,0.9779214859008789,0.8610180020332336,0.6654663681983948,-1.1340737342834473,0.9760051369667053,0.8756634593009949,0.668075680732727,-1.133697271347046,0.9753823280334473,0.7926042675971985,0.6583938598632812,-1.2190237045288086,0.9822906255722046,0.7669180035591125,0.6604744791984558,-1.2193176746368408,0.9839566349983215,0.7403033971786499,0.664847195148468,-1.219734787940979,0.9871976375579834,0.8773669004440308,0.7096086144447327,-0.42409205436706543,0.971884548664093,0.6804800629615784,0.7186907529830933,-0.7892720103263855,0.9898365139961243,0.858681321144104,0.8031631112098694,-1.0187690258026123,0.9656308889389038,0.7897378206253052,0.8103301525115967,-1.129035234451294,0.9770380258560181,0.9070860147476196,1.0181279182434082,0.08560337126255035,0.6435309648513794,0.5386728048324585,1.0493955612182617,-0.6995359659194946,0.7677944898605347,1.0567411184310913,1.0772913694381714,0.14131195843219757,0.058848824352025986,0.453024685382843,1.2393558025360107,-1.1964375972747803,0.33787065744400024,0.9303460121154785,0.8204421997070312,0.15302780270576477,0.0785391554236412,0.646730363368988,0.8354894518852234,-1.6157029867172241,0.19119971990585327,0.865742027759552,0.7072322368621826,0.1177532821893692,0.11607036739587784,0.6994055509567261,0.728861391544342,-1.6542203426361084,0.2492029070854187,0.8616896867752075,0.7181317806243896,0.18306291103363037,0.14852403104305267,0.6834038496017456,0.7076753973960876,-1.4907777309417725,0.3211294710636139,0.8972223997116089,0.7740875482559204,0.15421625971794128,0.14437875151634216,0.6735666990280151,0.74979567527771,-1.6686939001083374,0.2905793786048889,0.897110104560852,2.0708839893341064,0.20868821442127228,0.0011316852178424597,0.6166529655456543,2.09546160697937,-0.20396122336387634,0.0009890596847981215,0.8775364756584167,2.291379690170288,-0.3411426544189453,0.0062820506282150745,0.580271303653717,2.269362688064575,-0.6342574954032898,0.004100021440535784,0.9010982513427734,2.8955535888671875,0.21504132449626923,0.0005665260832756758,0.670827329158783,2.8448703289031982,-0.0801018625497818,0.00016517791664227843,0.893251895904541,3.0149717330932617,0.23805436491966248,0.0004905196256004274,0.6427058577537537,2.946209669113159,-0.05781363323330879,0.000233083323109895,0.9236313104629517,3.007456064224243,-0.27627331018447876,0.0016442456981167197,0.7860000133514404,2.9826748371124268,-0.6471694707870483,0.0008137654513120651
0.8363261222839355,0.7225267291069031,-1.2653521299362183,0.984329104423523,0.8459277153015137,0.6602163910865784,-1.1140204668045044,0.9797896146774292,0.8608964681625366,0.663305938243866,-1.1139503717422485,0.978022038936615,0.8755767941474915,0.6658172607421875,-1.1136239767074585,0.977392852306366,0.792223334312439,0.656598687171936,-1.1939911842346191,0.9838082194328308,0.7661761045455933,0.6587381958961487,-1.1941900253295898,0.9853265881538391,0.7391155362129211,0.6629435420036316,-1.1946132183074951,0.9882568717002869,0.8764254450798035,0.7065839171409607,-0.4124126434326172,0.9741601347923279,0.6795067191123962,0.716312825679779,-0.7545626759529114,0.9906753897666931,0.8589502573013306,0.8030169606208801,-1.0023242235183716,0.9671671390533447,0.789928138256073,0.8100980520248413,-1.1054729223251343,0.9778485298156738,0.9037889242172241,1.013229489326477,0.08161592483520508,0.6268712282180786,0.5415276288986206,1.052431344985962,-0.6841878890991211,0.738394021987915,1.0634286403656006,1.0335980653762817,0.1417953073978424,0.06315883249044418,0.45862269401550293,1.23875892162323,-1.0839881896972656,0.3459240794181824,0.9187530279159546,0.7879191040992737,0.1339050829410553,0.07945100963115692,0.6491276025772095,0.8424041271209717,-1.155517816543579,0.18601593375205994,0.8731764554977417,0.7027918100357056,0.08709932118654251,0.11433453112840652,0.7040817737579346,0.7402030229568481,-1.2233190536499023,0.23965315520763397,0.868309497833252,0.7122189402580261,0.14566586911678314,0.14605669677257538,0.6829771399497986,0.7180700302124023,-1.1714802980422974,0.30768299102783203,0.872400164604187,0.7430342435836792,0.13093820214271545,0.14170275628566742,0.671664297580719,0.7576881647109985,-1.1559338569641113,0.2783159911632538,0.8983882665634155,2.0734620094299316,0.19322459399700165,0.0011234210105612874,0.6217013001441956,2.097494602203369,-0.18851247429847717,0.0009718984365463257,0.8781577348709106,2.31424617767334,-0.3233492970466614,0.006608451250940561,0.5819223523139954,2.2638168334960938,-0.6094402074813843,0.004287643823772669,0.9017342329025269,2.9101758003234863,0.2578684091567993,0.0006318611558526754,0.6750150918960571,2.853076219558716,-0.003116451669484377,0.00018096565327141434,0.8946179151535034,3.0286355018615723,0.28102391958236694,0.0005486771115101874,0.6454376578330994,2.9570891857147217,0.024520646780729294,0.0002547987678553909,0.9315579533576965,3.014061212539673,-0.25969335436820984,0.001866737613454461,0.8014434576034546,2.9873812198638916,-0.5436886548995972,0.0009003327577374876
0.8356388211250305,0.719950795173645,-1.1496304273605347,0.9853090643882751,0.844925582408905,0.6599267721176147,-1.0069544315338135,0.9811110496520996,0.8593101501464844,0.6632477045059204,-1.0069949626922607,0.9794007539749146,0.8736090660095215,0.6658694744110107,-1.00675368309021,0.9788179397583008,0.7915886640548706,0.655357301235199,-1.0715796947479248,0.9848806262016296,0.7657145857810974,0.657124936580658,-1.0716972351074219,0.9862732291221619,0.7387621998786926,0.6608037948608398,-1.072234869003296,0.9890031218528748,0.8732340931892395,0.7066714763641357,-0.34470921754837036,0.9756139516830444,0.6797273755073547,0.7125333547592163,-0.6241009831428528,0.9912481307983398,0.8576654195785522,0.8003431558609009,-0.9060094952583313,0.9675089120864868,0.7895373106002808,0.8051313757896423,-0.9886995553970337,0.9778748154640198,0.897075355052948,1.0128693580627441,0.08565175533294678,0.6064096093177795,0.5431426763534546,1.0529118776321411,-0.560736358165741,0.720845639705658,1.0579826831817627,1.017382264137268,0.07839168608188629,0.06716486811637878,0.4569628834724426,1.223858118057251,-0.9861947298049927,0.35531675815582275,0.9099472761154175,0.7745640277862549,0.05727475881576538,0.07890573889017105,0.642408549785614,0.8622028231620789,-1.072758436203003,0.18015742301940918,0.8712929487228394,0.6915243268013,0.005689154379069805,0.11138518154621124,0.6957192420959473,0.7691280841827393,-1.1626471281051636,0.22959446907043457,0.8877623677253723,0.6976882219314575,0.061690956354141235,0.14197367429733276,0.6768704056739807,0.7474366426467896,-1.109217643737793,0.29389169812202454,0.8917937278747559,0.7299306988716125,0.0523281991481781,0.13768452405929565,0.6652498245239258,0.7845349907875061,-1.0690267086029053,0.2658040523529053,0.8963196873664856,2.060964822769165,0.17366613447666168,0.0011131642386317253,0.6213568449020386,2.082221746444702,-0.16867485642433167,0.0009588465909473598,0.8597108721733093,2.349529981613159,-0.33201462030410767,0.006622268818318844,0.5756402611732483,2.3016252517700195,-0.5427119135856628,0.004356721416115761,0.8919157981872559,2.954943895339966,0.23677054047584534,0.0006443987367674708,0.6667624115943909,2.8970746994018555,-0.034692101180553436,0.00019293706282041967,0.8882325887680054,3.072502613067627,0.25638172030448914,0.0005647570942528546,0.6350630521774292,3.000300884246826,-0.014840997755527496,0.0002731804270297289,0.9228870272636414,3.0658271312713623,-0.32644087076187134,0.0019305647583678365,0.7894334197044373,3.0321335792541504,-0.6185085773468018,0.0009762845002114773
0.8347756266593933,0.719992995262146,-1.1903173923492432,0.9861550331115723,0.8435552716255188,0.6601263880729675,-1.0531660318374634,0.9822184443473816,0.8572396039962769,0.6635322570800781,-1.0532320737838745,0.9805453419685364,0.8709977269172668,0.666282594203949,-1.053025722503662,0.9799426794052124,0.7909079790115356,0.6553678512573242,-1.1163290739059448,0.9858412742614746,0.7652002573013306,0.6571229696273804,-1.1164450645446777,0.9871379137039185,0.7383917570114136,0.6607100963592529,-1.1170156002044678,0.9896729588508606,0.8697589635848999,0.7067375779151917,-0.39327070116996765,0.9768226146697998,0.6797281503677368,0.7113848924636841,-0.6657687425613403,0.9917476177215576,0.8561317324638367,0.8001477122306824,-0.9453909993171692,0.9670735597610474,0.7888373136520386,0.804499626159668,-1.0255687236785889,0.9775376319885254,0.8962839841842651,1.0130845308303833,0.06092789024114609,0.5798043608665466,0.5437699556350708,1.053473949432373,-0.5918987393379211,0.7042118906974792,1.0484601259231567,1.0393784046173096,-0.043634820729494095,0.06883257627487183,0.45537957549095154,1.2098532915115356,-1.172264575958252,0.362109512090683,0.9132506251335144,0.8109071850776672,-0.0725831687450409,0.07788092643022537,0.6361321210861206,0.8502800464630127,-1.4690959453582764,0.17780953645706177,0.8796212077140808,0.7432101368904114,-0.14119963347911835,0.10869516432285309,0.6860459446907043,0.7574504613876343,-1.5835083723068237,0.22456404566764832,0.8823709487915039,0.7381011247634888,-0.09813445061445236,0.1383083164691925,0.6709781885147095,0.7336609959602356,-1.502606749534607,0.28605568408966064,0.8874275088310242,0.7669997811317444,-0.0884844958782196,0.1339489221572876,0.6604059338569641,0.7702997922897339,-1.4597059488296509,0.25824612379074097,0.8933643102645874,2.056689977645874,0.16390354931354523,0.0010868764948099852,0.6209579706192017,2.079257011413574,-0.15885575115680695,0.0009450253564864397,0.8504517674446106,2.3306992053985596,-0.3372490108013153,0.006692903582006693,0.569831132888794,2.2991225719451904,-0.5465285778045654,0.004499061033129692,0.8870494961738586,2.9203009605407715,0.21920554339885712,0.0006606364622712135,0.6637808084487915,2.8563308715820312,-0.057404689490795135,0.00020473106997087598,0.885212242603302,3.038980722427368,0.24245378375053406,0.0005813724710606039,0.6343044638633728,2.951937198638916,-0.03903645649552345,0.000287183269392699,0.9189027547836304,3.019207239151001,-0.35337451100349426,0.0020099037792533636,0.7787923812866211,2.981436014175415,-0.6488012075424194,0.0010332196252420545
0.8317993879318237,0.7200572490692139,-1.2249013185501099,0.98686683177948,0.8407396078109741,0.6603140234947205,-1.0800487995147705,0.983130693435669,0.8541237115859985,0.6637833118438721,-1.079876184463501,0.9814686179161072,0.8676797747612,0.666634738445282,-1.0793864727020264,0.9808030128479004,0.7892781496047974,0.6554698348045349,-1.1301250457763672,0.9866447448730469,0.7640669345855713,0.6571943163871765,-1.130548357963562,0.9878634214401245,0.7377583384513855,0.6607472896575928,-1.1310467720031738,0.9902344346046448,0.8680816888809204,0.7071390151977539,-0.4134984612464905,0.9776853322982788,0.6797295808792114,0.7113432288169861,-0.6834746599197388,0.9921396970748901,0.8532721400260925,0.8002064228057861,-0.9815216064453125,0.9658520817756653,0.7869459986686707,0.8042905330657959,-1.050111174583435,0.9767403602600098,0.8989351391792297,1.0143338441848755,-0.0397489070892334,0.5544975399971008,0.5443567633628845,1.0535013675689697,-0.59358811378479,0.6900162100791931,1.0406935214996338,1.0589320659637451,-0.1219668984413147,0.07041549682617188,0.45099830627441406,1.2174111604690552,-1.1606056690216064,0.3675328493118286,0.9074069261550903,0.8434771299362183,-0.11463338136672974,0.07708816975355148,0.6325862407684326,0.85396409034729,-1.4797289371490479,0.17592570185661316,0.8758036494255066,0.7808256149291992,-0.1832808554172516,0.10641616582870483,0.6822572946548462,0.7572870254516602,-1.5947918891906738,0.21997404098510742,0.8741042017936707,0.7733857035636902,-0.13483817875385284,0.13511675596237183,0.6675397157669067,0.7333419322967529,-1.5219972133636475,0.2790013253688812,0.8792223930358887,0.800550103187561,-0.1328338384628296,0.1305699199438095,0.6574755907058716,0.7717882990837097,-1.4733922481536865,0.2514471113681793,0.8915852308273315,2.055466890335083,0.15162253379821777,0.0010535441106185317,0.6184253096580505,2.0773558616638184,-0.1472308337688446,0.0009257888305000961,0.8436422348022461,2.33697247505188,-0.36449500918388367,0.006789985578507185,0.5588319897651672,2.304507255554199,-0.5474783182144165,0.004634219687432051,0.8834107518196106,2.926389455795288,0.1864081174135208,0.0006749646854586899,0.6633585691452026,2.855128526687622,-0.06622765958309174,0.00021289975848048925,0.8833756446838379,3.0447211265563965,0.20898298919200897,0.0005916846566833556,0.6336102485656738,2.947761297225952,-0.04737168923020363,0.0002968382614199072,0.9108880758285522,3.0277833938598633,-0.3668152689933777,0.002066198503598571,0.7762738466262817,2.9840829372406006,-0.6536749601364136,0.0010744379833340645
0.8314425349235535,0.7200748324394226,-1.1581366062164307,0.9876957535743713,0.8403822779655457,0.6606845259666443,-1.0174622535705566,0.9842148423194885,0.8536569476127625,0.6643895506858826,-1.017479658126831,0.9826046228408813,0.8671806454658508,0.6676356196403503,-1.0171982049942017,0.9819520115852356,0.7892265915870667,0.6555913090705872,-1.0784502029418945,0.9875307083129883,0.7640658617019653,0.6572603583335876,-1.0786806344985962,0.9886652231216431,0.7377992272377014,0.6607711315155029,-1.0792187452316284,0.9908635020256042,0.867638111114502,0.7085888385772705,-0.3534500002861023,0.9789910316467285,0.6800112724304199,0.7111466526985168,-0.629658043384552,0.9926244616508484,0.8526210784912109,0.8002233505249023,-0.9137558937072754,0.9666783213615417,0.7867862582206726,0.8038496375083923,-0.9927379488945007,0.9772039651870728,0.8975149989128113,1.0134845972061157,0.051511626690626144,0.5471808910369873,0.5454807877540588,1.0532947778701782,-0.5576888918876648,0.686663806438446,1.0426104068756104,1.054733395576477,0.03696447238326073,0.07336302101612091,0.4514272212982178,1.2222267389297485,-1.11184823513031,0.3799479305744171,0.9158079028129578,0.8345276713371277,0.061390381306409836,0.07784853130578995,0.6372002363204956,0.8428677916526794,-1.428417444229126,0.17734314501285553,0.8854769468307495,0.7722602486610413,0.01878134347498417,0.10574118047952652,0.6861025094985962,0.7645402550697327,-1.5748218297958374,0.21866647899150848,0.8820130228996277,0.7676743865013123,0.07115758955478668,0.13385894894599915,0.6709045171737671,0.7432069182395935,-1.4564616680145264,0.27574270963668823,0.8865526914596558,0.7959667444229126,0.057544268667697906,0.12918537855148315,0.6608855724334717,0.7815497517585754,-1.4556782245635986,0.2481967657804489,0.8887113332748413,2.0532069206237793,0.15233293175697327,0.0010674146469682455,0.6173274517059326,2.0733370780944824,-0.14783520996570587,0.0009381272830069065,0.8365844488143921,2.3533873558044434,-0.35021135210990906,0.006922424305230379,0.5602871179580688,2.318849802017212,-0.526463508605957,0.0047699580900371075,0.8796887397766113,2.9564731121063232,0.18574997782707214,0.0006874851533211768,0.6566523313522339,2.8939452171325684,-0.0730758011341095,0.00022446028015110642,0.8799899220466614,3.0737593173980713,0.20787470042705536,0.0006076623103581369,0.62431800365448,2.991264820098877,-0.054967839270830154,0.0003162657958455384,0.9090512990951538,3.067176580429077,-0.36267000436782837,0.0021206664387136698,0.7712199091911316,3.029355764389038,-0.668663740158081,0.0011370456777513027
